,sentiDiff
10225,0.009099999999999997
1218,0.009099999999999997
1232,0.009099999999999997
4809,0.009099999999999997
1426,0.009099999999999997
1262,0.009099999999999997
3502,0.009099999999999997
10077,0.009099999999999997
1246,0.009099999999999997
11862,0.009099999999999997
3697,0.009099999999999997
13867,0.009000000000000008
13304,0.009000000000000008
6350,0.009000000000000008
1085,0.009000000000000008
3865,0.009000000000000008
13859,0.009000000000000008
3269,0.009000000000000008
13297,0.009000000000000008
901,0.009000000000000008
11759,0.009000000000000008
2400,0.009000000000000008
11203,0.009000000000000008
4517,0.009000000000000008
12510,0.009000000000000008
428,0.009000000000000008
971,0.009000000000000008
11068,0.009000000000000008
967,0.008900000000000019
203,0.008900000000000019
2250,0.008900000000000019
4189,0.008900000000000019
13857,0.008900000000000019
13856,0.008900000000000019
1484,0.008900000000000019
2345,0.008900000000000019
11584,0.008900000000000019
1796,0.008900000000000019
1263,0.008900000000000019
437,0.008900000000000019
3716,0.008900000000000019
913,0.008900000000000019
3911,0.008900000000000019
10075,0.008900000000000019
602,0.008900000000000019
1392,0.008900000000000019
11810,0.008900000000000019
10114,0.008900000000000019
11339,0.008900000000000019
109,0.008900000000000019
11027,0.008899999999999908
13429,0.008899999999999908
2576,0.008899999999999908
2295,0.00880000000000003
12138,0.00880000000000003
6365,0.00880000000000003
11554,0.00880000000000003
3284,0.00880000000000003
13877,0.00880000000000003
12102,0.00880000000000003
2200,0.00880000000000003
4439,0.00880000000000003
13851,0.00880000000000003
12249,0.00880000000000003
4926,0.00880000000000003
13437,0.00880000000000003
9902,0.00880000000000003
915,0.00880000000000003
13866,0.00880000000000003
2975,0.00880000000000003
13914,0.00880000000000003
4479,0.00880000000000003
10121,0.00880000000000003
5253,0.00880000000000003
12654,0.00880000000000003
2438,0.00880000000000003
11649,0.00880000000000003
1234,0.008799999999999919
968,0.008799999999999919
1309,0.008799999999999919
1151,0.008799999999999919
3524,0.008700000000000041
220,0.008700000000000041
11746,0.008700000000000041
2047,0.008700000000000041
1407,0.008700000000000041
3698,0.008700000000000041
9879,0.008700000000000041
1450,0.008700000000000041
9882,0.008700000000000041
450,0.008700000000000041
10142,0.008700000000000041
12499,0.008700000000000041
1762,0.008700000000000041
13869,0.008700000000000041
436,0.008700000000000041
11955,0.008700000000000041
617,0.008700000000000041
10308,0.008700000000000041
13860,0.008700000000000041
11959,0.008700000000000041
2554,0.00869999999999993
1216,0.00869999999999993
1924,0.00869999999999993
1729,0.00869999999999993
8354,0.00869999999999993
4852,0.00869999999999993
13916,0.008600000000000052
216,0.008600000000000052
9585,0.008600000000000052
13344,0.008600000000000052
12072,0.008600000000000052
2322,0.008600000000000052
2942,0.008600000000000052
10074,0.008600000000000052
2386,0.008600000000000052
10083,0.008600000000000052
12793,0.008600000000000052
13868,0.008600000000000052
13875,0.008600000000000052
3703,0.008599999999999941
4592,0.008599999999999941
3648,0.008599999999999941
5917,0.008599999999999941
2831,0.008599999999999941
6648,0.008599999999999941
1220,0.008599999999999941
4682,0.008599999999999941
12380,0.008599999999999941
1215,0.008599999999999941
13656,0.008599999999999941
265,0.008599999999999941
11687,0.008500000000000063
1465,0.008500000000000063
2439,0.008500000000000063
2382,0.008500000000000063
13017,0.008500000000000063
1777,0.008500000000000063
2760,0.008500000000000063
8709,0.008500000000000063
2366,0.008500000000000063
217,0.008499999999999952
3709,0.008499999999999952
2536,0.008499999999999952
13865,0.008499999999999952
3704,0.008499999999999952
107,0.008499999999999952
1217,0.008499999999999952
1286,0.008499999999999952
1604,0.008499999999999952
3938,0.008499999999999952
4762,0.008499999999999952
1128,0.008499999999999952
3676,0.008499999999999952
944,0.008499999999999952
996,0.008499999999999952
12044,0.008499999999999952
3204,0.008499999999999952
12922,0.008499999999999952
13909,0.008499999999999952
1695,0.008499999999999952
6407,0.008400000000000074
12994,0.008400000000000074
10428,0.008400000000000074
9774,0.008400000000000074
3325,0.008400000000000074
12997,0.008400000000000074
2873,0.008400000000000074
1159,0.008400000000000074
10087,0.008400000000000074
2829,0.008400000000000074
10097,0.008400000000000074
13555,0.008400000000000074
10929,0.008399999999999963
106,0.008399999999999963
111,0.008399999999999963
243,0.008399999999999963
2383,0.008399999999999963
13968,0.008399999999999963
4722,0.008399999999999963
1901,0.008399999999999963
11295,0.008399999999999963
10624,0.008399999999999963
13863,0.008399999999999963
453,0.008399999999999963
13858,0.008399999999999963
1238,0.008399999999999963
3706,0.008399999999999963
2423,0.008399999999999963
3763,0.008399999999999963
12335,0.008399999999999963
2420,0.008399999999999963
1166,0.008399999999999963
2759,0.008300000000000085
2773,0.008300000000000085
2664,0.008300000000000085
2788,0.008300000000000085
2804,0.008300000000000085
1161,0.008300000000000085
2589,0.008300000000000085
6383,0.008299999999999974
434,0.008299999999999974
3893,0.008299999999999974
7638,0.008299999999999974
2201,0.008299999999999974
2914,0.008299999999999974
983,0.008299999999999974
4569,0.008299999999999974
3715,0.008299999999999974
10510,0.008299999999999974
11524,0.008299999999999974
986,0.008299999999999974
1946,0.008299999999999974
1710,0.008299999999999974
2433,0.008299999999999974
13864,0.008299999999999974
12528,0.008299999999999974
108,0.008299999999999974
1570,0.008299999999999974
12521,0.008299999999999974
4146,0.008299999999999974
2753,0.008299999999999974
3302,0.008299999999999974
452,0.008199999999999985
13446,0.008199999999999985
2755,0.008199999999999985
2912,0.008199999999999985
726,0.008199999999999985
12518,0.008199999999999985
1194,0.008199999999999985
362,0.008199999999999985
10849,0.008199999999999985
12519,0.008199999999999985
438,0.008199999999999985
3994,0.008199999999999985
969,0.008199999999999985
3181,0.008199999999999985
2278,0.008199999999999985
9890,0.008199999999999985
4359,0.008199999999999985
1425,0.008199999999999985
12378,0.008199999999999985
4615,0.008199999999999985
1165,0.008199999999999985
13272,0.008199999999999985
1179,0.008199999999999985
1210,0.008199999999999985
433,0.008199999999999985
2810,0.008100000000000107
2805,0.008100000000000107
1585,0.008099999999999996
12538,0.008099999999999996
13862,0.008099999999999996
3859,0.008099999999999996
11466,0.008099999999999996
11072,0.008099999999999996
435,0.008099999999999996
2411,0.008099999999999996
3227,0.008099999999999996
13903,0.008099999999999996
11627,0.008099999999999996
12522,0.008000000000000007
13129,0.008000000000000007
1211,0.008000000000000007
2131,0.008000000000000007
3628,0.008000000000000007
13691,0.008000000000000007
13910,0.008000000000000007
3734,0.008000000000000007
2534,0.008000000000000007
4228,0.008000000000000007
5761,0.008000000000000007
3595,0.008000000000000007
395,0.008000000000000007
457,0.008000000000000007
1857,0.008000000000000007
1795,0.008000000000000007
12368,0.008000000000000007
5850,0.008000000000000007
12184,0.008000000000000007
3705,0.008000000000000007
4311,0.008000000000000007
12572,0.008000000000000007
2776,0.008000000000000007
1225,0.008000000000000007
3701,0.008000000000000007
1190,0.008000000000000007
3717,0.008000000000000007
4000,0.008000000000000007
3719,0.008000000000000007
2244,0.008000000000000007
3389,0.008000000000000007
1483,0.008000000000000007
12530,0.008000000000000007
318,0.008000000000000007
2401,0.007900000000000018
970,0.007900000000000018
2398,0.007900000000000018
3874,0.007900000000000018
7933,0.007900000000000018
12052,0.007900000000000018
430,0.007900000000000018
4863,0.007900000000000018
2350,0.007900000000000018
12111,0.007900000000000018
12529,0.007900000000000018
12574,0.007900000000000018
13639,0.007900000000000018
12091,0.007900000000000018
12536,0.007900000000000018
2757,0.007900000000000018
12781,0.007900000000000018
1221,0.007900000000000018
11930,0.007900000000000018
920,0.007900000000000018
8869,0.007900000000000018
9965,0.007900000000000018
13242,0.007900000000000018
9099,0.007900000000000018
13005,0.007900000000000018
11029,0.007900000000000018
10889,0.007900000000000018
9973,0.007900000000000018
10119,0.007900000000000018
218,0.007900000000000018
851,0.007900000000000018
2809,0.007900000000000018
6798,0.007900000000000018
13879,0.007900000000000018
2784,0.007899999999999907
1182,0.007899999999999907
13831,0.007800000000000029
13808,0.007800000000000029
2259,0.007800000000000029
6697,0.007800000000000029
2756,0.007800000000000029
2384,0.007800000000000029
13821,0.007800000000000029
13823,0.007800000000000029
13870,0.007800000000000029
2205,0.007800000000000029
11400,0.007800000000000029
13861,0.007800000000000029
3297,0.007800000000000029
2775,0.007800000000000029
6378,0.007800000000000029
116,0.007800000000000029
13797,0.007800000000000029
2761,0.007800000000000029
9962,0.007800000000000029
6463,0.007800000000000029
13802,0.007800000000000029
13922,0.007800000000000029
13800,0.007800000000000029
13390,0.007800000000000029
9963,0.007800000000000029
5524,0.007800000000000029
11071,0.007800000000000029
13803,0.007800000000000029
6196,0.007800000000000029
13837,0.007800000000000029
432,0.007800000000000029
1155,0.007799999999999918
959,0.007799999999999918
12030,0.007799999999999918
12570,0.007799999999999918
1222,0.007799999999999918
1728,0.007799999999999918
12527,0.007799999999999918
1314,0.007799999999999918
1260,0.007799999999999918
1364,0.007799999999999918
1163,0.007799999999999918
1258,0.007799999999999918
3699,0.00770000000000004
10985,0.00770000000000004
13826,0.00770000000000004
3547,0.00770000000000004
2863,0.00770000000000004
112,0.00770000000000004
13822,0.00770000000000004
13612,0.00770000000000004
13820,0.00770000000000004
12608,0.00770000000000004
4643,0.00770000000000004
9738,0.00770000000000004
13804,0.00770000000000004
3366,0.00770000000000004
13604,0.00770000000000004
13794,0.00770000000000004
1420,0.00770000000000004
13801,0.00770000000000004
13798,0.00770000000000004
13817,0.00770000000000004
4267,0.00770000000000004
9998,0.00770000000000004
3718,0.00770000000000004
2316,0.00770000000000004
13733,0.00770000000000004
933,0.00770000000000004
2758,0.00770000000000004
9692,0.00770000000000004
9972,0.00770000000000004
5079,0.00770000000000004
11046,0.00770000000000004
2108,0.00770000000000004
948,0.00770000000000004
8837,0.00770000000000004
2807,0.00770000000000004
13036,0.00770000000000004
12054,0.00770000000000004
1834,0.00770000000000004
7149,0.00770000000000004
10913,0.00770000000000004
13839,0.00770000000000004
8188,0.00770000000000004
919,0.00770000000000004
1162,0.007699999999999929
2816,0.007699999999999929
1992,0.007699999999999929
1181,0.007699999999999929
12520,0.007699999999999929
1167,0.007699999999999929
12525,0.007699999999999929
1929,0.007699999999999929
2228,0.007699999999999929
995,0.007699999999999929
1879,0.007600000000000051
2153,0.007600000000000051
13835,0.007600000000000051
443,0.007600000000000051
13847,0.007600000000000051
13799,0.007600000000000051
13924,0.007600000000000051
6903,0.007600000000000051
13811,0.007600000000000051
13874,0.007600000000000051
13886,0.007600000000000051
7046,0.007600000000000051
2436,0.007600000000000051
13818,0.007600000000000051
5819,0.007600000000000051
9421,0.007600000000000051
13805,0.007600000000000051
13599,0.007600000000000051
2780,0.007600000000000051
2432,0.007600000000000051
13786,0.007600000000000051
13788,0.007600000000000051
105,0.007600000000000051
9536,0.007600000000000051
10266,0.007600000000000051
9966,0.007600000000000051
3992,0.007600000000000051
3412,0.007600000000000051
9245,0.007600000000000051
10923,0.007600000000000051
219,0.007600000000000051
13602,0.007600000000000051
5400,0.007600000000000051
13601,0.007600000000000051
9975,0.007600000000000051
12526,0.00759999999999994
9645,0.00759999999999994
4597,0.00759999999999994
1603,0.00759999999999994
113,0.00759999999999994
1164,0.00759999999999994
1122,0.00759999999999994
1280,0.00759999999999994
11045,0.00759999999999994
1539,0.00759999999999994
439,0.007500000000000062
9974,0.007500000000000062
13622,0.007500000000000062
12652,0.007500000000000062
3916,0.007500000000000062
1790,0.007500000000000062
12746,0.007500000000000062
13659,0.007500000000000062
9824,0.007500000000000062
12495,0.007500000000000062
1212,0.007500000000000062
9981,0.007500000000000062
2331,0.007500000000000062
1478,0.007500000000000062
13611,0.007500000000000062
9165,0.007500000000000062
13796,0.007500000000000062
11681,0.007500000000000062
2385,0.007500000000000062
13627,0.007499999999999951
1186,0.007499999999999951
1249,0.007499999999999951
1895,0.007499999999999951
2546,0.007499999999999951
209,0.007499999999999951
10957,0.007499999999999951
3209,0.007499999999999951
13076,0.007499999999999951
3691,0.007499999999999951
5311,0.007499999999999951
10733,0.007499999999999951
488,0.007499999999999951
2566,0.007499999999999951
1341,0.007499999999999951
11064,0.007499999999999951
13605,0.007400000000000073
13828,0.007400000000000073
13845,0.007400000000000073
10176,0.007400000000000073
2300,0.007400000000000073
11723,0.007400000000000073
11726,0.007400000000000073
1214,0.007400000000000073
13838,0.007400000000000073
10334,0.007400000000000073
13614,0.007400000000000073
2817,0.007400000000000073
13806,0.007400000000000073
12475,0.007400000000000073
10169,0.007400000000000073
12472,0.007400000000000073
10341,0.007400000000000073
685,0.007399999999999962
2424,0.007399999999999962
1969,0.007399999999999962
3892,0.007399999999999962
12524,0.007399999999999962
9971,0.007399999999999962
11998,0.007399999999999962
13921,0.007399999999999962
936,0.007399999999999962
4563,0.007399999999999962
10013,0.007399999999999962
1137,0.007399999999999962
877,0.007399999999999962
11613,0.007399999999999962
11537,0.007399999999999962
440,0.007399999999999962
1295,0.007399999999999962
2374,0.007399999999999962
11813,0.007399999999999962
13318,0.007399999999999962
12564,0.007399999999999962
2489,0.007399999999999962
12555,0.007300000000000084
13620,0.007300000000000084
13661,0.007300000000000084
3993,0.007300000000000084
12791,0.007300000000000084
13613,0.007300000000000084
11017,0.007300000000000084
